date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:31:03	398/398	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Jun%202026%2007:31:06%20GMT	https://www.psicoresumenes.com/escolaridad.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/escolaridad.html	(from https://www.psicoresumenes.com/preguntas-frecuentes-informacion-de-facultad-psicologia-udelar.html)
04:31:04	386/386	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Jun%202026%2007:31:06%20GMT	https://www.psicoresumenes.com/ucoidiomas.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/ucoidiomas.html	(from https://www.psicoresumenes.com/preguntas-frecuentes-informacion-de-facultad-psicologia-udelar.html)
04:31:04	478/478	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Jun%202026%2007:31:06%20GMT	https://www.psicoresumenes.com/inscripcionexamenes.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/inscripcionexamenes.html	(from https://www.psicoresumenes.com/preguntas-frecuentes-informacion-de-facultad-psicologia-udelar.html)
04:31:04	506/506	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Jun%202026%2007:31:07%20GMT	https://www.psicoresumenes.com/guias-sifp.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/guias-sifp.html	(from https://www.psicoresumenes.com/preguntas-frecuentes-informacion-de-facultad-psicologia-udelar.html)
04:31:05	442/442	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Jun%202026%2007:31:07%20GMT	https://www.psicoresumenes.com/cooperacion-institucional.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/cooperacion-institucional.html	(from https://www.psicoresumenes.com/preguntas-frecuentes-informacion-de-facultad-psicologia-udelar.html)
04:31:05	494/494	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Jun%202026%2007:31:07%20GMT	https://www.psicoresumenes.com/materialesdeestudio.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/materialesdeestudio.html	(from https://www.psicoresumenes.com/preguntas-frecuentes-informacion-de-facultad-psicologia-udelar.html)
04:31:06	91754/91754	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202026%2007:31:08%20GMT	https://www.psicoresumenes.com/materiales-de-estudio-fichas-fotocopiadora-ceup-gatapaka.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/materiales-de-estudio-fichas-fotocopiadora-ceup-gatapaka.html	(from https://www.psicoresumenes.com/preguntas-frecuentes-informacion-de-facultad-psicologia-udelar.html)
04:31:06	506/506	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Jun%202026%2007:31:08%20GMT	https://www.psicoresumenes.com/infoactasexamenes.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/infoactasexamenes.html	(from https://www.psicoresumenes.com/preguntas-frecuentes-informacion-de-facultad-psicologia-udelar.html)
04:31:07	88757/88757	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202026%2007:31:08%20GMT	https://www.psicoresumenes.com/informacion-actas-inhabilitados-fechas-parciales-y-examenes.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/informacion-actas-inhabilitados-fechas-parciales-y-examenes.html	(from https://www.psicoresumenes.com/preguntas-frecuentes-informacion-de-facultad-psicologia-udelar.html)
04:31:07	450/450	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Jun%202026%2007:31:09%20GMT	https://www.psicoresumenes.com/inscripcionproyectopracticas.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/inscripcionproyectopracticas.html	(from https://www.psicoresumenes.com/preguntas-frecuentes-informacion-de-facultad-psicologia-udelar.html)
04:31:08	97225/97225	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202026%2007:31:09%20GMT	https://www.psicoresumenes.com/inscripcion-e-integracion-practicas-proyectos.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/inscripcion-e-integracion-practicas-proyectos.html	(from https://www.psicoresumenes.com/preguntas-frecuentes-informacion-de-facultad-psicologia-udelar.html)
04:31:08	10389/10389	---M--	200	added ('OK')	image/png	etag:%226aeae449b60b519e74318d0ca8af625d%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_119.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_119.png	(from https://www.psicoresumenes.com/introduccion-facultad-de-psicologia-udelar.html)
04:31:08	446/446	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2030%20Jun%202026%2007:31:10%20GMT	https://www.psicoresumenes.com/previaturas.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/previaturas.html	(from https://www.psicoresumenes.com/introduccion-facultad-de-psicologia-udelar.html)
04:31:08	10389/10389	---M--	200	added ('OK')	image/png	etag:%226aeae449b60b519e74318d0ca8af625d%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_124.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_124.png	(from https://www.psicoresumenes.com/modalidades-de-examenes-fpsico.html)
04:31:09	10389/10389	---M--	200	added ('OK')	image/png	etag:%226aeae449b60b519e74318d0ca8af625d%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_140.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_140.png	(from https://www.psicoresumenes.com/inscripcion-a-examenes-facultad-de-psicologia-udelar.html)
04:31:09	36519/36519	---M--	200	added ('OK')	image/jpeg	etag:%22c9a437ebd69ffad9368dc8160ee8c2ee%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/inscripcioness-a-ex-menes-por-bedelia-paso-1-psicores-menes-fpsico-udelar_1.jpg	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/inscripcioness-a-ex-menes-por-bedelia-paso-1-psicores-menes-fpsico-udelar_1.jpg	(from https://www.psicoresumenes.com/inscripcion-a-examenes-facultad-de-psicologia-udelar.html)
04:31:09	35127/35127	---M--	200	added ('OK')	image/jpeg	etag:%2287da3624b7bb59a57e0f7c82a9a4c0bb%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/inscripcioon-a-ex-menes-fpsico-udelar-eleccion-de-carrera-paso-2-psicoresumenes_1.jpg	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/inscripcioon-a-ex-menes-fpsico-udelar-eleccion-de-carrera-paso-2-psicoresumenes_1.jpg	(from https://www.psicoresumenes.com/inscripcion-a-examenes-facultad-de-psicologia-udelar.html)
04:31:10	50740/50740	---M--	200	added ('OK')	image/jpeg	etag:%221654bb2ad9a4482083bf79467afdc616%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/inscripcion-a-examenes-fpsico-udelar-elegi-la-materiaa-paso-3_1.jpg	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/inscripcion-a-examenes-fpsico-udelar-elegi-la-materiaa-paso-3_1.jpg	(from https://www.psicoresumenes.com/inscripcion-a-examenes-facultad-de-psicologia-udelar.html)
04:31:10	52140/52140	---M--	200	added ('OK')	image/jpeg	etag:%2218bb4da54e3413baa82000705666406b%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/inscripcionn-a-examenes-fpsico-udelar-elegi-la-opcion-de-examenes-paso-4_1.jpg	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/inscripcionn-a-examenes-fpsico-udelar-elegi-la-opcion-de-examenes-paso-4_1.jpg	(from https://www.psicoresumenes.com/inscripcion-a-examenes-facultad-de-psicologia-udelar.html)
04:31:10	41436/41436	---M--	200	added ('OK')	image/jpeg	etag:%2258ef9f67a39cdb584456abf67d61935e%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/inscripcion-a-examenes-fpsico-udelar-paso-5-apreta-el-bot-n-de-inscribirtee_1.jpg	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/inscripcion-a-examenes-fpsico-udelar-paso-5-apreta-el-bot-n-de-inscribirtee_1.jpg	(from https://www.psicoresumenes.com/inscripcion-a-examenes-facultad-de-psicologia-udelar.html)
04:31:10	39359/39359	---M--	200	added ('OK')	image/jpeg	etag:%223b928d3bd171ea3a5769127d664afec6%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/inscripcion-a-examenes-fpsico-udelar-paso-6-confirmaci-n_1.jpg	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/inscripcion-a-examenes-fpsico-udelar-paso-6-confirmaci-n_1.jpg	(from https://www.psicoresumenes.com/inscripcion-a-examenes-facultad-de-psicologia-udelar.html)
04:31:11	53439/53439	---M--	200	added ('OK')	image/jpeg	etag:%22a46616b22d7588d89cebf1056e5c81a9%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/inscripcion-a-examenes-fpsico-udelar-paso-7-confirmaci-n-y-numero-de-control_1.jpg	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/inscripcion-a-examenes-fpsico-udelar-paso-7-confirmaci-n-y-numero-de-control_1.jpg	(from https://www.psicoresumenes.com/inscripcion-a-examenes-facultad-de-psicologia-udelar.html)
04:31:11	10389/10389	---M--	200	added ('OK')	image/png	etag:%226aeae449b60b519e74318d0ca8af625d%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_121.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_121.png	(from https://www.psicoresumenes.com/previaturas-de-facultad-de-psicologia-udelar.html)
04:31:12	10389/10389	---M--	200	added ('OK')	image/png	etag:%226aeae449b60b519e74318d0ca8af625d%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_128.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_128.png	(from https://www.psicoresumenes.com/uco-idiomas-psicologia-udelar.html)
04:31:12	10389/10389	---M--	200	added ('OK')	image/png	etag:%226aeae449b60b519e74318d0ca8af625d%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_129.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_129.png	(from https://www.psicoresumenes.com/formularioestadistico.html)
04:31:13	10389/10389	---M--	200	added ('OK')	image/png	etag:%226aeae449b60b519e74318d0ca8af625d%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_131.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_131.png	(from https://www.psicoresumenes.com/sifp-guias-uco-mail-docentes-modalidades-clase-bibliografia.html)
04:31:13	22537/22537	---M--	200	added ('OK')	image/jpeg	etag:%2247d96fc7f7410eb755d82e8ff24fc75b%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/guia-sifp-correo-de-docentes_orig.jpg	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/guia-sifp-correo-de-docentes_orig.jpg	(from https://www.psicoresumenes.com/sifp-guias-uco-mail-docentes-modalidades-clase-bibliografia.html)
04:31:18	33108/33108	---M--	200	added ('OK')	image/png	etag:%228154-65564a9048440%22	http://www.weebly.com/weebly/images/file_icons/pdf.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.weebly.com/weebly/images/file_icons/pdf.png	(from https://www.psicoresumenes.com/sifp-guias-uco-mail-docentes-modalidades-clase-bibliografia.html)
04:31:18	31231/31231	---M--	200	added ('OK')	image/jpeg	etag:%22e0b0e09cb7453847c3db1df4543aeb12%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/guia-sifp-guias-uco_orig.jpg	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/guia-sifp-guias-uco_orig.jpg	(from https://www.psicoresumenes.com/sifp-guias-uco-mail-docentes-modalidades-clase-bibliografia.html)
04:31:18	33995/33995	---M--	200	added ('OK')	image/jpeg	etag:%22097f6d32c111cd89f30dc34463086d2e%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/guia-sifp-guias-uco-ejemplo_orig.jpg	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/guia-sifp-guias-uco-ejemplo_orig.jpg	(from https://www.psicoresumenes.com/sifp-guias-uco-mail-docentes-modalidades-clase-bibliografia.html)
04:31:18	286672/286672	---M--	200	added ('OK')	application/pdf	etag:%22a3682cce6c51d52a86095ebbbc24407c%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/correos_de_docentes_de_uco_psico.pdf	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/correos_de_docentes_de_uco_psico.pdf	(from https://www.psicoresumenes.com/sifp-guias-uco-mail-docentes-modalidades-clase-bibliografia.html)
04:31:19	9929/9929	---M--	200	added ('OK')	image/jpeg	etag:%222a5115bbac256307166fea27ecf2f604%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/guia-sifp-horarios-uco_orig.jpg	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/guia-sifp-horarios-uco_orig.jpg	(from https://www.psicoresumenes.com/sifp-guias-uco-mail-docentes-modalidades-clase-bibliografia.html)
04:31:19	10349/10349	---M--	200	added ('OK')	image/jpeg	etag:%22dc54f722a53ff641133677198aa419ad%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/guia-sifp-metodologia-modalidad-de-clase_orig.jpg	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/guia-sifp-metodologia-modalidad-de-clase_orig.jpg	(from https://www.psicoresumenes.com/sifp-guias-uco-mail-docentes-modalidades-clase-bibliografia.html)
04:31:19	38014/38014	---M--	200	added ('OK')	image/jpeg	etag:%22e9645af988951f6fef44c34f3642e90a%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/guias-sifp-evaluacion-de-uco_orig.jpg	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/guias-sifp-evaluacion-de-uco_orig.jpg	(from https://www.psicoresumenes.com/sifp-guias-uco-mail-docentes-modalidades-clase-bibliografia.html)
04:31:20	43633/43633	---M--	200	added ('OK')	image/jpeg	etag:%223c7405f39b4fcf6acd02be1c69f482f8%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/guia-sifp-bibliografias-de-uco_orig.jpg	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/guia-sifp-bibliografias-de-uco_orig.jpg	(from https://www.psicoresumenes.com/sifp-guias-uco-mail-docentes-modalidades-clase-bibliografia.html)
04:31:21	10389/10389	---M--	200	added ('OK')	image/png	etag:%226aeae449b60b519e74318d0ca8af625d%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_132.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_132.png	(from https://www.psicoresumenes.com/certificaciones-medicas.html)
04:31:21	1769/1769	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2030%20Jun%202026%2007:31:23%20GMT	https://www.psicoresumenes.com/cdn-cgi/l/email-protection	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/cdn-cgi/l/email-protection	(from https://www.psicoresumenes.com/certificaciones-medicas.html)
04:31:21	0/-1	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2030%20Jun%202026%2007:31:24%20GMT	https://www.psicoresumenes.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://www.psicoresumenes.com/certificaciones-medicas.html)
04:31:22	10389/10389	---M--	200	added ('OK')	image/png	etag:%226aeae449b60b519e74318d0ca8af625d%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_130.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_130.png	(from https://www.psicoresumenes.com/cooperacion-institucional-psicologia-udelar.html)
04:31:22	4510/4510	---M--	200	added ('OK')	image/png	etag:%22934e8103b50c1259f3d13908f4512dc3%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/161369781.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/161369781.png	(from https://www.psicoresumenes.com/cooperacion-institucional-psicologia-udelar.html)
04:31:23	88389/88389	---M--	200	added ('OK')	image/png	etag:%226935cf55eadf05e0a06b45aaf7516845%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/960952617.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/960952617.png	(from https://www.psicoresumenes.com/cooperacion-institucional-psicologia-udelar.html)
04:31:23	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Jun%202026%2007:31:25%20GMT	https://www.psicoresumenes.com/%22/uploads/2/6/3/9/26399176/background-images/1191729690.png%22	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/_/uploads/2/6/3/9/26399176/background-images/1191729690.188.delayed	(from https://www.psicoresumenes.com/articulos-de-alejandro-busto-bertorelli.html)
04:31:23	127534/127534	---M--	200	added ('OK')	image/jpeg	etag:%22a245b902b4171e3014e822c419e77253%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/complejidad-de-los-factores-transdiagn-sticos_orig.jpg	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/complejidad-de-los-factores-transdiagn-sticos_orig.jpg	(from https://www.psicoresumenes.com/articulos-de-alejandro-busto-bertorelli.html)
04:31:23	781701/781701	---M--	200	added ('OK')	image/jpeg	etag:%2241af692023fc6bfa605fd60a011f4c64%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/951081783_orig.jpeg	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/951081783_orig.jpg	(from https://www.psicoresumenes.com/articulos-de-alejandro-busto-bertorelli.html)
04:31:24	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2030%20Jun%202026%2007:31:26%20GMT	https://i.imgur.com/38ufqsv.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/i.imgur.com/38ufqsv.18b.delayed	(from https://www.psicoresumenes.com/articulos-de-alejandro-busto-bertorelli.html)
04:31:25	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2030%20Jun%202026%2007:31:27%20GMT	https://i.imgur.com/zTRvM2w.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/i.imgur.com/zTRvM2w.18c.delayed	(from https://www.psicoresumenes.com/articulos-de-alejandro-busto-bertorelli.html)
04:31:25	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2030%20Jun%202026%2007:31:28%20GMT	https://i.imgur.com/P2JozCi.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/i.imgur.com/P2JozCi.18d.delayed	(from https://www.psicoresumenes.com/articulos-de-alejandro-busto-bertorelli.html)
04:31:26	0/0	---M--	302	error ('Moved%20Temporarily')	text/html	date:Tue,%2030%20Jun%202026%2007:31:28%20GMT	https://i.imgur.com/i8ZXnYQ.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/i.imgur.com/i8ZXnYQ.18e.delayed	(from https://www.psicoresumenes.com/articulos-de-alejandro-busto-bertorelli.html)
04:31:27	113805/113805	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202026%2007:31:29%20GMT	https://www.psicoresumenes.com/articulos-de-alejandro-busto-bertorelli-pagina-2.html	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/articulos-de-alejandro-busto-bertorelli-pagina-2.html	(from https://www.psicoresumenes.com/articulos-de-alejandro-busto-bertorelli.html)
